Year,Value
2005,5.1005
2006,6.8362
2007,9.269
2008,4.9404
2009,8.2042
2010,1.3302
2011,2.6721
2012,4.3816
2013,4.067
2014,7.4074
2015,6.389
2016,5.7115
2017,1.0
2018,490.0
2019,5.0
2020,2069.0
2021,4664.0
2022,204.0
