Year,Value
2000,0.2028
2001,0.2028
2002,0.1904
2003,0.189
2004,0.2175
2005,0.2455
2006,0.3264
2007,0.3949
2008,0.4446
2009,0.4207
2010,0.4026
2011,0.3884
2012,0.3747
2013,0.3462
2014,0.3338
2015,0.3568
2016,0.3798
2017,0.397
2018,0.4004
2019,0.3862
2020,0.4022
2021,0.3699
2022,0.358
2023,0.3261
2024,0.3261
