Year,Value
2000,155.0
2001,153.0
2002,150.0
2003,147.0
2004,144.0
2005,141.0
2006,139.0
2007,138.0
2008,136.0
2009,134.0
2010,132.0
2011,130.0
2012,129.0
2013,127.0
2014,125.0
2015,123.0
2016,122.0
2017,120.0
2018,118.0
2019,117.0
2020,115.0
2021,113.0
2022,112.0
2023,110.0
