Year,Value
2000,3.8872
2001,-8.6228
2002,-22.846
2003,33.6314
2004,-0.6989
2005,9.3228
2006,7.0202
2007,12.7841
2008,3.7032
2009,1.7031
2010,-1.3883
2011,-6.4453
2012,-275703168.0895
2013,0.7102
2014,47.0015
2015,-199325555.2996
2016,6.7482
2017,-4.0106
2018,4.749
2019,1.3098
2020,12.3385
2021,14.425
2022,9.6968
2023,15.5276
