Year,Value
2000,3.8926
2001,4.6858
2002,4.9401
2003,5.8399
2004,6.292
2005,7.1681
2006,7.9165
2007,8.5276
2008,8.7937
2009,8.3974
2010,9.1749
2011,9.0715
2012,8.925
2013,9.3976
2014,9.757
2015,9.889
2016,10.402
2017,10.2346
2018,10.5012
2019,10.7915
2020,10.6291
2021,11.2519
2022,10.476
2023,10.6434
