Year,Value
2000,12506.0
2001,128.8
2002,73.2
2003,104.5
2004,23783.0
2005,88.0
2006,21318.0
2007,14526.0
2008,8492.0
2009,29448.0
2010,15806.0
2011,15504.0
2012,52.3
2013,27280.0
2014,11836.0
2015,10687.0
2016,11326.0
2017,7860.0
2018,17944.0
2019,23173.0
2020,49.2
2021,12020.0
2022,6918.0
2023,26.2
