Year,Value
2010,349231.0
2011,415592.0
2012,401803.0
2013,454050.0
2014,456000.0
2015,529724.0
2016,540000.0
2017,570500.0
2018,12.0
2019,2091018.0
2020,696899.0
2021,769358.0
2022,1646351428.1
