Year,Value
2000,37.6866
2001,13.5252
2002,38.5601
2003,38.5601
2004,41.0403
2005,41.0403
2006,41.0403
2007,41.0403
2008,20.5057
2009,41.0403
2010,41.0403
2011,23.1555
2012,41.0403
2013,41.0403
2014,41.2419
2015,41.2419
2016,41.2419
2017,45.1479
2018,45.1479
2019,45.1479
2020,45.4146
2021,45.4146
2022,45.4146
2023,45.4146
2024,23.9064
