Year,Value
2000,0.0303
2002,0.2129
2003,1.0111
2004,1.108
2005,0.2626
2006,1.1099
2007,0.7749
2008,1.0679
2009,0.75
2010,0.619
2011,0.784
2012,0.7285
2013,0.54
2014,0.5638
2015,1.1007
2016,0.9599
2017,0.4096
2018,0.9072
2019,1.2517
2020,1.084
2021,1.1725
2022,0.8892
2023,0.4782
2024,1.1937
