Year,Value
2010,40.0876
2011,41.9714
2012,44.3486
2013,39.9775
2014,41.3835
2015,45.4702
2016,43.4398
2017,45.2955
2018,43.9644
2019,42.4033
2020,44.273
2021,45.7589
2022,43.1094
2023,42.5176
