Year,Value
2000,0.1429
2001,0.0007
2002,3.7014
2003,0.0441
2004,1.6368
2005,0.1492
2006,11202.12
2007,4.2321
2008,31049997.7683
2009,1645109.46
2010,0.0013
2011,0.1608
2012,1.6236
2013,27428772.0214
2014,0.1888
2015,2.3645
2016,1.8449
2017,984664.413
2018,0.0709
2019,1.4464
2020,0.3619
2021,0.1077
2022,2.6767
2023,3312215.6133
2024,0.1063
