Year,Value
2000,62.9375
2001,31.9424
2002,78.053
2003,52.4948
2004,77.0285
2005,44.5885
2006,220.3198
2007,297.4271
2008,397.6329
2009,320.0328
2010,266.1076
2011,338.2189
2012,276.1754
2013,311.3668
2014,403.0981
2015,409.1661
2016,12.3553
2017,33.2847
2018,112.0615
2019,552.3107
2020,63.8477
2021,783.4572
2022,60.9493
2023,448.9896
