Year,Value
2010,2826445.0
2011,3632357.0
2012,1253964.0
2013,1385143.0
2014,7619879.0
2015,5170677.0
2016,4404363.0
2017,6231224.0
2018,6236415.0
2019,2477775.0
2020,1788851.0
2021,12066191.0
2022,4953349.0
2023,10130884.0
