Year,Value
2000,12.14
2001,17.0
2002,16.67
2003,23.0
2004,23.0
2005,19.17
2006,23.0
2007,19.17
2008,22.0
2009,22.0
2010,22.67
2011,22.67
2012,22.67
2013,42.67
2014,43.33
2015,42.67
2016,42.67
2017,42.67
2018,47.5564
2019,69.0
2020,71.0
2021,71.0
2022,70.0
2023,165.0
2024,46.06
