Year,Value
2010,8721204.0
2011,8837088.0
2012,8836568.0
2013,11152917.0
2014,11786376.0
2015,11849373.0
2016,11635621.0
2017,12005592.0
2018,9061189.0
2019,8815619.0
2020,5590970.0
2021,5764573.0
2022,3305281.0
2023,4101016.0
