Year,Value
2010,192172256.0
2011,22943897.0
2012,31040199.0
2013,344938317.0
2014,321572579.0
2015,20551096.0
2016,406803748.0
2017,426175646.7
2018,22841152.62
2019,428862478.8
2020,28407376.23
2021,605674482.8
2022,32917382.47
2023,43995585.34
