Year,Value
2000,83.8116
2001,78.1182
2009,67.5765
2010,69.0286
2011,66.1679
2012,67.6586
2014,65.3697
2015,62.2957
2016,68.6743
2017,57.599
2018,57.791
2019,64.2248
2020,60.8159
2021,62.9038
2022,65.093
2023,64.347
