Year,Value
2000,612200.0
2001,663800.0
2009,1304200.0
2010,1398340.0
2011,18.1728
2012,18.3312
2013,17.7546
2014,19.8
2015,2273410.0
2016,2510710.0
2017,2988390.0
2018,3153130.0
2019,3322880.0
2020,22.7114
2021,3350990.0
2022,4046140.0
2023,4746200.0
