Year,Value
2000,232.5141
2001,166.5128
2002,198.0577
2003,155.7378
2004,129.8195
2005,161.4737
2006,121.4832
2007,177.8821
2008,241.0911
2009,157.2778
2010,165.1341
2011,174.3795
2012,133.7596
2013,169.3749
2014,157.4766
2015,199.5818
2016,122.0189
2017,202.0966
2018,174.3686
2019,480.1105
2020,310.0792
2021,254.0225
2022,963.199
2023,579.0859
