Year,Value
2000,230.3672
2001,176.6104
2002,156.9782
2003,168.0856
2004,129.1974
2005,132.2582
2006,121.5338
2007,98.5651
2008,52.1843
2009,32.8848
2010,60.3965
2011,48.3095
2012,53.0424
2013,57.8677
2014,37.6469
2015,69.2734
2016,45.5039
2017,52.064
2018,65.8305
2019,41.1071
2020,35.5855
2021,41.8535
2022,38.1
2023,34.6876
2024,36.7807
