Year,Value
2010,0.716
2010,0.662
2010,2.167
2010,0.697
2010,1.004
2010,1.277
2010,1.829
2010,0.074
2020,1.055
2020,0.468
2020,0.756
2020,0.458
2020,1.368
2020,1.546
2020,0.454
2020,0.569
