Year,Series,Value
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),7.0
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4.0
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),886.0
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),341.0
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),12.0
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),9.0
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),36.0
2017,Beach litter originating from national land-based sources that ends in the beach (Tonnes),12.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),40.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),7.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),377.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),170.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),7.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),214.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),35.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),170.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),126.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),57.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1455.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),7.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),52.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),5.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),170.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),18402.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),42.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),87.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1255.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),217.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),490.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3164.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1523.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),61.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),39.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),898.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),9.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),302.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),39.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),358.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),49.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),51.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),51.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1512.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),56.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1261.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),17.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),55.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3728.0
2018,Beach litter originating from national land-based sources that ends in the beach (Tonnes),233.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),19569.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1643.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),37.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1314.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),120.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),132.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),46.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),17.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),10.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),168.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),9.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),147.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3102.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1785.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),305.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),12.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),6.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),9.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),89.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),31.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),240.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),201.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4342.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),40.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),22.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),5.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),45.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),78.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),65.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),352.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),33.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),25.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),290.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),7.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),6.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),812.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),9.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),50.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1887.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),8.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),52.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),461.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),205.0
2019,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1340.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),11.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),61.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),14.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),7.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),264.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),19.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),700.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),5.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),10.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),120.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),139.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),49.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),16.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),159.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),65.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1562.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),89.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),47.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4696.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),157.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),20062.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),75.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1348.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),205.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),451.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),219.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1964.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2069.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2948.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),53.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),5.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),14.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),52.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),195.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),15.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),325.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),28.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),32.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1767.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),34.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),40.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),13.0
2020,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),22.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),22.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),25.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),71.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),29.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),602.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),51.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),137.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),19.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),124.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2568.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2440.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),185.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1380.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),80.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),22147.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),119.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4664.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2243.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),120.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),6.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),20.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2003.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),76.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),120.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),299.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),30.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),40.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),8.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),36.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),700.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3178.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),41.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),5.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),17.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),222.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),51.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),197.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),159.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),7.0
2021,Beach litter originating from national land-based sources that ends in the beach (Tonnes),5.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3044.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1267.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),204.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),44.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2198.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),628.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),30.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),98.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),541.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),127.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),29.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),12.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),259.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),27.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),16.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),9.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),12.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),5.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),66.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),167.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),13.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),159.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),5.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2451.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),1.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),27.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),7.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),3.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),108.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),26.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),41.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),24.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),44.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),116.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),73.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2224.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),49.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),19.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),104.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),2004.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),4640.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),102.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),12.0
2022,Beach litter originating from national land-based sources that ends in the beach (Tonnes),0.0
2017,Exported beach litter originating from national land-based sources (Tonnes),23740.0
2018,Exported beach litter originating from national land-based sources (Tonnes),24832.0
2019,Exported beach litter originating from national land-based sources (Tonnes),25726.0
2020,Exported beach litter originating from national land-based sources (Tonnes),26446.0
2021,Exported beach litter originating from national land-based sources (Tonnes),27047.0
2022,Exported beach litter originating from national land-based sources (Tonnes),27540.0
2017,Beach litter originating from national land-based sources that ends in the ocean (%),30.3707
2018,Beach litter originating from national land-based sources that ends in the ocean (%),25.894
2019,Beach litter originating from national land-based sources that ends in the ocean (%),23.933
2020,Beach litter originating from national land-based sources that ends in the ocean (%),24.1398
2021,Beach litter originating from national land-based sources that ends in the ocean (%),18.1166
2017,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),7210.0
2018,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),6430.0
2019,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),6157.0
2020,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),6384.0
2021,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),4900.0
2017,Beach litter items per unit of surface area (Number of items per 100 square meters),0.0
2018,Beach litter items per unit of surface area (Number of items per 100 square meters),23.0
2021,Beach litter items per unit of surface area (Number of items per 100 square meters),866.0
2022,Beach litter items per unit of surface area (Number of items per 100 square meters),66.0
2018,"Chlorophyll-a anomaly, remote sensing (%)",5.3412
2018,"Chlorophyll-a anomaly, remote sensing (%)",11.268
2018,"Chlorophyll-a anomaly, remote sensing (%)",7.9221
2019,"Chlorophyll-a anomaly, remote sensing (%)",8.0764
2019,"Chlorophyll-a anomaly, remote sensing (%)",11.6193
2019,"Chlorophyll-a anomaly, remote sensing (%)",2.7498
2020,"Chlorophyll-a anomaly, remote sensing (%)",0.6087
2020,"Chlorophyll-a anomaly, remote sensing (%)",6.4692
2020,"Chlorophyll-a anomaly, remote sensing (%)",5.4651
2021,"Chlorophyll-a anomaly, remote sensing (%)",7.4958
2021,"Chlorophyll-a anomaly, remote sensing (%)",8.8545
2021,"Chlorophyll-a anomaly, remote sensing (%)",0.7169
2022,"Chlorophyll-a anomaly, remote sensing (%)",10.1701
2022,"Chlorophyll-a anomaly, remote sensing (%)",8.8355
2022,"Chlorophyll-a anomaly, remote sensing (%)",2.1498
2005,"Chlorophyll-a deviations, remote sensing (%)",5.1005
2006,"Chlorophyll-a deviations, remote sensing (%)",6.8362
2007,"Chlorophyll-a deviations, remote sensing (%)",9.269
2008,"Chlorophyll-a deviations, remote sensing (%)",4.9404
2009,"Chlorophyll-a deviations, remote sensing (%)",8.2042
2010,"Chlorophyll-a deviations, remote sensing (%)",1.3302
2011,"Chlorophyll-a deviations, remote sensing (%)",2.6721
2012,"Chlorophyll-a deviations, remote sensing (%)",4.3816
2013,"Chlorophyll-a deviations, remote sensing (%)",4.067
2014,"Chlorophyll-a deviations, remote sensing (%)",7.4074
2015,"Chlorophyll-a deviations, remote sensing (%)",6.389
2016,"Chlorophyll-a deviations, remote sensing (%)",5.7115
2017,"Chlorophyll-a deviations, remote sensing (%)",6.0759
2018,"Chlorophyll-a deviations, remote sensing (%)",9.5313
2019,"Chlorophyll-a deviations, remote sensing (%)",5.9269
2020,"Chlorophyll-a deviations, remote sensing (%)",1.2957
2021,"Chlorophyll-a deviations, remote sensing (%)",4.7186
2022,"Chlorophyll-a deviations, remote sensing (%)",2.3766
