Year,Series,Value
2005,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",24.5034
2005,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",8.0841
2005,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",1.7654
2005,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",40.5308
2005,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.9608
2005,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",3.2093
2005,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",16.6197
2005,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",5.5012
2005,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.4989
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",3.012
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",26.6623
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.6137
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",11.5213
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",23.2706
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",22.2408
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.8333
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.8322
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",54.8081
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.5032
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",21.4607
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",45.5549
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",22.3809
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",17.9831
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",65.1038
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",31.5499
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",3.1106
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",47.3979
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",40.4234
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",14.9121
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",17.9868
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.7292
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",39.7185
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.9297
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.3823
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",19.8677
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",41.3819
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",57.3883
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",26.3457
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",42.656
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",3.677
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.5275
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",6.195
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",19.5103
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",73.9379
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",35.4625
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",16.7483
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",5.0075
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.5984
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",29.0426
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",5.7883
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.9374
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",6.8495
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.0896
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",1.6031
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",16.6342
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.4513
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",25.0928
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.0
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",24.3019
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",1.7958
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",8.0883
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",35.7895
2011,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",8.5437
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",7.69
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",50.17
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",5.98
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",30.65
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.31
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",47.27
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.73
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",21.7
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",37.55
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",80.58
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",32.77
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.97
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.28
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",30.63
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",64.68
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",31.47
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",49.5
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",52.61
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",25.14
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",11.22
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",20.38
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.88
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",40.18
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.0
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",12.24
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.9
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",36.47
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.57
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",29.71
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.93
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",22.51
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",10.04
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",38.43
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.64
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.38
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",31.07
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",52.86
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.94
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",39.04
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",77.08
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",14.74
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",50.2
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",53.96
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",18.78
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",5.24
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",56.12
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",1.85
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",47.19
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.38
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",34.59
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",8.22
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",11.81
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",42.97
2014,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",22.88
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",36.9953
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.2613
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",13.7406
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",5.2116
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",64.5753
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",31.7827
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",3.5543
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.3207
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",1.8314
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",8.6804
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",24.2993
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",74.9771
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",55.981
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",21.1194
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",7.3067
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.6257
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",41.5582
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",50.2487
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",8.4433
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",21.8719
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",8.7809
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",30.5547
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",47.9249
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",17.657
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",12.3242
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",40.6799
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",1.9045
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",31.936
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",14.1618
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",12.0673
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",33.63
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.5847
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",62.0191
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",7.035
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",26.2833
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",54.1992
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",48.1394
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",45.4539
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",20.1512
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",70.6303
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",42.1916
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.3493
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",12.8013
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",1.8937
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",50.4032
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",21.3571
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",30.6503
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",8.9635
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.6628
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",38.2913
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",1.9339
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",12.8937
2015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",21.0764
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",13.8977
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.1369
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",36.4853
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.2623
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",24.4309
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",26.5349
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",56.5382
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.013
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.7717
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",41.2793
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",74.7579
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",20.228
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",41.1148
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",79.5731
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",27.9072
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",9.5323
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",63.2766
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.198
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",47.2893
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",22.0728
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",38.6046
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",25.488
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",51.4082
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.0795
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",34.3402
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.1398
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",24.404
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",9.3457
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",51.0244
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.7685
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",25.2305
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",0.2547
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",9.7035
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",29.7027
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",56.2313
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",6.9939
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",38.2485
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",33.1998
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",11.1872
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",3.4301
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",28.3704
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",53.7305
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",63.7446
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",2.5333
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",34.824
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",68.6888
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",3.0565
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",18.1184
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",43.4155
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",1.7226
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",12.9056
2016,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.8915
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",40.0014
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.9376
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",3.955
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",42.5714
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.841
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",31.2907
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",49.7107
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",17.0108
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",7.2183
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",31.2441
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",53.3006
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",45.1307
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",20.9385
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",3.2353
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",26.8013
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",76.0494
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",46.8297
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",7.147
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.0182
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",49.7255
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",26.2313
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",27.463
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",6.7467
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",37.4574
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.8269
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",15.5702
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",7.0903
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",36.6702
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",21.7081
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",47.1606
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",22.0472
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",18.5361
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",65.3909
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",38.0136
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",5.5649
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",60.2119
2017,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX",4.4812
