Year,Series,Value
2018,"Proportion of people with legally recognized documentation of their rights to land out of total adult population, by sex (%)",23.4201
2021,"Proportion of people with legally recognized documentation of their rights to land out of total adult population, by sex (%)",23.8889
2018,"Proportion of people who perceive their rights to land as secure out of total adult population, by sex (%)",68.1442
2021,"Proportion of people who perceive their rights to land as secure out of total adult population, by sex (%)",80.3363
2018,"Proportion of people with secure tenure rights to land out of total adult population, by sex (%)",77.3674
2021,"Proportion of people with secure tenure rights to land out of total adult population, by sex (%)",80.7947
