Year,Series,Value
2023,Score on greening education in biodiversity (%),28.0127
2023,Score on greening education in climate change (%),0.0
2023,Score on greening education in environment and sustainability (%),44.6137
2023,"Score on greening education in environment and sustainability, climate change, and biodiversity (%)",29.31
