Year,Value,Series
2020,1.0,Countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or target into national policies (1 = YES; 0 = NO)
2020,5.0,Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)
2020,5.0,"Number of policies, instruments and mechanism in place for sustainable consumption and production (Number)"
